ap,auc,dataset,path,type,name,query_index,lag_normalized_inverted
0.3112539087,0.612516469,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),3,0.6307132094
0.30871139,0.5893017128,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),4,0.6085886489
0.4089023785,0.6290909091,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),5,0.6465092918
0.4076733665,0.6381291173,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),6,0.6551230537
0.3038430841,0.6253227931,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),7,0.6429181316
0.2408230907,0.5406587615,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),8,0.5635359116
0.3091251061,0.6163372859,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),9,0.6343545957
0.3833892774,0.6954150198,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),10,0.7097187343
0.3051345636,0.6147826087,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),11,0.6328729282
0.4017190775,0.6626350461,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),12,0.6784781517
0.3587845951,0.54914361,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),13,0.5703164239
0.3822433614,0.9484859032,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),14,0.9371015725
0.3257090719,0.609486166,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),15,0.6278252135
0.0158730159,0.8634361233,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),16,0.8287292818
0.3666212252,0.6307246377,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),17,0.6480662983
0.3088572991,0.5995520422,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),18,0.6183576092
0.3198718005,0.6089328063,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),19,0.6272978403
0.3058088872,0.6108036891,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),20,0.6275489704
0.4457774634,0.6569960474,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),21,0.6731039679
0.4528189012,0.6623715415,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),22,0.6782270216
0.3922892209,0.6263768116,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),23,0.6439226519
0.1486874615,0.7866341803,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),24,0.739481513
0.5,0.9977973568,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),25,0.9972375691
0.2995537511,0.919770275,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),26,0.902039949
0.1872139424,0.8371040724,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),27,0.8011049724
0.4146149301,0.6656653491,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),28,0.6813661477
0.3885818018,0.6239262187,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),29,0.6415871421
0.4027518652,0.6329907773,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),30,0.6502260171
0.3715322736,0.6120685112,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),31,0.6302862883
0.3948192114,0.6298023715,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),32,0.647187343
0.3622089785,0.6446376812,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),33,0.6613259669
0.3768930509,0.6562055336,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),34,0.6723505776
0.3283405134,0.6316996047,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),35,0.6489954797
0.3810639678,0.6953886693,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),36,0.7096936213
0.4184813686,0.642740448,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),37,0.6595178302
0.4260429588,0.6807905138,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),38,0.6957810146
0.4221128394,0.6733333333,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),39,0.6886740331
0.1111111111,0.9823788546,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),40,0.9779005525
0.3963136047,0.6435573123,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),41,0.6602963335
0.4166321681,0.6848484848,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),42,0.6996484179
0.3936474934,0.6466139657,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),43,0.6632094425
0.4277069511,0.6417391304,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),44,0.6585635359
0.4629851586,0.7392621871,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),45,0.7515067805
0.392461641,0.6875625823,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),46,0.7022350578
0.3717315461,0.6404743083,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),47,0.6573581115
0.4627613547,0.7045849802,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),48,0.7184580613
0.4052723003,0.6511198946,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),49,0.667503767
0.359666655,0.6302766798,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),50,0.6476393772
0.2832722833,0.9874631268,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),51,0.9843462247
0.2816863006,0.5915942029,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),52,0.6107734807
0.2995100216,0.6090909091,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),53,0.6274485183
0.3933326828,0.6320158103,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),54,0.6492968358
0.3107151303,0.6024769433,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),55,0.6211451532
0.2935302607,0.607140975,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),56,0.6255901557
0.3926106469,0.6467193676,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),57,0.6633098945
0.2958412366,0.5818972332,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),58,0.6015318935
0.2894296936,0.6054545455,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),59,0.6239829232
0.3436114958,0.6640843215,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),60,0.6798593672
0.437586451,0.6928063241,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),61,0.7072325465
0.3147790043,0.5963372859,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),62,0.6152938222
0.3769278369,0.6819762846,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),63,0.6969110999
0.35537641,0.6125823452,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),64,0.6307885485
0.399765621,0.6547562582,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),65,0.6709693621
0.3937180972,0.6657971014,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),66,0.6814917127
0.4637949849,0.7134387352,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),67,0.7268960321
0.2649253731,0.9271523179,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),68,0.908839779
0.4086438511,0.6906719368,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),69,0.7051983928
0.4172440245,0.6896179183,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),70,0.7041938724
0.414149882,0.692859025,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),71,0.7072827725
0.4634889686,0.7045849802,Drone,1->0->2,HYBRID,(o (MAX) ((. (VSM NT) (1 2)) (x (SUM GLOBAL) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),72,0.7184580613
0.4652786649,0.4761904762,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),0,0.9594843462
0.4716090663,0.4603174603,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),1,0.9582565991
0.6388545476,0.5992063492,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),2,0.9689993861
0.5113759766,0.5317460317,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),3,0.963781461
0.5370351623,0.5,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),4,0.9613259669
0.5846199126,0.5806878307,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),5,0.9675670145
1,1,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),6,1
0.6343524658,0.6507936508,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),7,0.9729895641
0.66233419,0.7235449735,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),8,0.9786167383
0.7034237868,0.7632275132,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),9,0.981686106
0.6314363305,0.5436507937,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),10,0.9647022713
0.6936628874,0.6402116402,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),11,0.9721710661
0.681777077,0.6455026455,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),12,0.9725803151
0.6078634993,0.5925925926,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),13,0.9684878248
0.5622749604,0.5608465608,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),14,0.9660323307
0.7016244903,0.6891534392,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),15,0.9759566196
0.5,0.9814814815,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),16,0.9972375691
0.7042145997,0.6984126984,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),17,0.9766728054
0.5000934225,0.5343915344,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),18,0.9639860855
0.0303030303,0.4074074074,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),19,0.9116022099
0.5576811055,0.6097883598,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),20,0.9698178842
0.717502205,0.7156084656,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),21,0.9780028647
0.5217608766,0.5357142857,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),22,0.9640883978
0.6907280591,0.6759259259,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),23,0.974933497
0.6945411275,0.6798941799,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),24,0.9752404338
0.565364827,0.4973544974,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),25,0.9611213423
0.6027550142,0.6084656085,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),26,0.9697155719
0.5402666098,0.4947089947,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),27,0.9609167178
1,1,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),28,1
0.6831368012,0.7433862434,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),29,0.9801514221
0.647552077,0.6970899471,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),30,0.9765704931
0.7040330259,0.7367724868,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),31,0.9796398609
0.553383708,0.5568783069,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),32,0.9657253939
0.5111129552,0.5105820106,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),33,0.9621444649
0.5412034555,0.5886243386,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),34,0.9681808881
0.6633913336,0.6124338624,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),35,0.9700225087
0.6445756367,0.664021164,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),36,0.9740126867
0.1,0.8333333333,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),37,0.9751381215
0.6518313844,0.7076719577,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),38,0.9773889912
0.6706411367,0.6137566138,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),39,0.970124821
0.611899484,0.6521164021,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),40,0.9730918764
0.6789669292,0.6455026455,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),41,0.9725803151
0.6720112479,0.6097883598,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),42,0.9698178842
0.5464218147,0.5939153439,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),43,0.9685901371
0.649778901,0.7023809524,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),44,0.9769797422
0.5978206803,0.6084656085,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),45,0.9697155719
0.5194307646,0.5198412698,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),46,0.9628606507
0.5554719758,0.5714285714,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),47,0.9668508287
0.5777147196,0.6018518519,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),48,0.9692040106
0.678023049,0.6322751323,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),49,0.9715571926
0.5405043526,0.582010582,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),50,0.9676693268
0.684622404,0.6812169312,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),51,0.9753427461
0.6760867164,0.6798941799,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),52,0.9752404338
0.5740784118,0.5833333333,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),53,0.967771639
0.6688623457,0.6600529101,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),54,0.9737057499
0.5383832144,0.4973544974,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),55,0.9611213423
0.5841194192,0.5582010582,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),56,0.9658277062
0.6878976956,0.6507936508,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),57,0.9729895641
0.6680519986,0.630952381,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),58,0.9714548803
0.5255021467,0.5555555556,Drone,2->1->0,HYBRID,(o (MAX) ((. (VSM NT) (2 0)) (x (SUM GLOBAL) ((. (VSM NT) (2 1)) (. (VSM NT) (1 0)))))),59,0.9656230816
